episode,return,best_return,epsilon,steps
182,104.81531905179463,1734.7909542918565,0.40160646529781563,101
183,178.14949550508265,1734.7909542918565,0.3995984329713266,156
184,903.9128896041901,1734.7909542918565,0.39760044080646995,106
185,-735.8450730544703,1734.7909542918565,0.39561243860243755,156
186,778.5054563404115,1734.7909542918565,0.3936343764094254,130
187,-26.60007671668268,1734.7909542918565,0.39166620452737827,212
188,-5.602811149541594,1734.7909542918565,0.3897078735047414,204
189,226.81332364888613,1734.7909542918565,0.38775933413721764,189
190,-2001.1053572960368,1734.7909542918565,0.38582053746653155,182
191,502.0973884142154,1734.7909542918565,0.3838914347791989,99
192,198.99315440088537,1734.7909542918565,0.38197197760530294,129
193,-523.6436648690433,1734.7909542918565,0.3800621177172764,47
194,386.3031615123216,1734.7909542918565,0.37816180712869,150
195,981.2521667260007,1734.7909542918565,0.37627099809304654,77
196,189.2324417494906,1734.7909542918565,0.3743896431025813,63
197,351.9118746265963,1734.7909542918565,0.37251769488706843,140
198,50.160782075935,1734.7909542918565,0.37065510641263305,151
199,-789.9013101137282,1734.7909542918565,0.3688018308805699,175
200,399.9463244364574,1734.7909542918565,0.36695782172616703,266
201,-394.1380480655471,1734.7909542918565,0.3651230326175362,128
202,619.694405532657,1734.7909542918565,0.36329741745444855,154
203,756.3539126649216,1734.7909542918565,0.3614809303671763,126
204,331.36805887608193,1734.7909542918565,0.3596735257153404,95
205,396.07976356984136,1734.7909542918565,0.35787515808676373,85
206,-227.47629496656396,1734.7909542918565,0.35608578229632987,214
207,275.67080939486596,1734.7909542918565,0.35430535338484825,90
208,-1504.070084119947,1734.7909542918565,0.352533826617924,142
209,481.29343061922737,1734.7909542918565,0.3507711574848344,126
210,-152.51108781609992,1734.7909542918565,0.3490173016974102,140
211,221.13732366609543,1734.7909542918565,0.34727221518892315,154
212,996.8530167326878,1734.7909542918565,0.34553585411297855,115
213,-762.0885103564206,1734.7909542918565,0.34380817484241366,229
214,-950.7852194020522,1734.7909542918565,0.34208913396820156,101
215,227.52231109604395,1734.7909542918565,0.34037868829836054,59
216,540.6143315378113,1734.7909542918565,0.33867679485686875,78
217,806.8903453876121,1734.7909542918565,0.33698341088258443,180
218,120.98492816501948,1734.7909542918565,0.3352984938281715,209
219,548.0797128215056,1734.7909542918565,0.33362200135903064,86
220,-86.05260029002034,1734.7909542918565,0.33195389135223546,251
221,-129.9379187472323,1734.7909542918565,0.3302941218954743,136
222,45.93268796097436,1734.7909542918565,0.3286426512859969,197
223,1133.3815077387883,1734.7909542918565,0.32699943802956694,126
224,448.6874556921912,1734.7909542918565,0.3253644408394191,70
225,184.44441472841868,1734.7909542918565,0.323737618635222,164
226,-481.28886625194036,1734.7909542918565,0.3221189305420459,222
227,-244.64706369934174,1734.7909542918565,0.32050833588933564,158
228,754.0262593031823,1734.7909542918565,0.31890579420988896,151
229,-24.984192602151666,1734.7909542918565,0.3173112652388395,186
230,-79.59089759150334,1734.7909542918565,0.3157247089126453,165
231,-599.8107422004,1734.7909542918565,0.3141460853680821,292
232,80.59798758072088,1734.7909542918565,0.31257535494124167,143
233,-1079.4845927953886,1734.7909542918565,0.3110124781665355,314
234,-589.5758827175184,1734.7909542918565,0.3094574157757028,294
235,-875.5613572759877,1734.7909542918565,0.30791012869682427,240
236,-1421.0466169293081,1734.7909542918565,0.30637057805334017,90
237,-230.6899329854939,1734.7909542918565,0.3048387251630735,48
238,19.04090591923773,1734.7909542918565,0.30331453153725807,64
239,-1166.973757780848,1734.7909542918565,0.3017979588795718,177
